2443418.208333333, A.D. 1977-Oct-01 17:00:00.0000,  1.049569011278247E+00,  2.874083760615522E-01,  1.045781007835191E-02, -3.324210602635347E-04,  2.201775953868960E-02,  3.791335089092145E-04,
2443419.208333333, A.D. 1977-Oct-02 17:00:00.0000,  1.049116588200504E+00,  3.093918398757500E-01,  1.083572103740364E-02, -5.717848194765827E-04,  2.194851087857471E-02,  3.766804055175827E-04,
2443420.208333333, A.D. 1977-Oct-03 17:00:00.0000,  1.048426735386012E+00,  3.313041136285167E-01,  1.121115547194322E-02, -8.072676929559851E-04,  2.187540963870839E-02,  3.741810478515200E-04,
2443421.208333333, A.D. 1977-Oct-04 17:00:00.0000,  1.047503370487072E+00,  3.531414353321078E-01,  1.158406888141736E-02, -1.038797892338074E-03,  2.179863690635979E-02,  3.716389328728593E-04,
2443422.208333333, A.D. 1977-Oct-05 17:00:00.0000,  1.046350477767076E+00,  3.749002236975632E-01,  1.195442022933612E-02, -1.266313925705618E-03,  2.171837289510846E-02,  3.690574903232881E-04,
2443423.208333333, A.D. 1977-Oct-06 17:00:00.0000,  1.044972097983350E+00,  3.965770769785255E-01,  1.232217187195199E-02, -1.489764234197225E-03,  2.163479638753868E-02,  3.664400746908206E-04,
2443424.208333333, A.D. 1977-Oct-07 17:00:00.0000,  1.043372318646991E+00,  4.181687712808210E-01,  1.268728947940399E-02, -1.709106802232732E-03,  2.154808422408710E-02,  3.637899581671097E-04,
2443425.208333333, A.D. 1977-Oct-08 17:00:00.0000,  1.041555264683582E+00,  4.396722583839280E-01,  1.304974195029756E-02, -1.924308746370342E-03,  2.145841083791243E-02,  3.611103245548273E-04,
2443426.208333333, A.D. 1977-Oct-09 17:00:00.0000,  1.039525089513743E+00,  4.610846631201180E-01,  1.340950132064890E-02, -2.135345887543450E-03,  2.136594783524852E-02,  3.584042640819101E-04,
2443427.208333333, A.D. 1977-Oct-10 17:00:00.0000,  1.037285966567923E+00,  4.824032803563213E-01,  1.376654266807219E-02, -2.342202311130595E-03,  2.127086362033186E-02,  3.556747690812887E-04,
2443428.208333333, A.D. 1977-Oct-11 17:00:00.0000,  1.034842081245266E+00,  5.036255716227378E-01,  1.412084401209432E-02, -2.544869918977961E-03,  2.117332306368693E-02,  3.529247304784143E-04,
2443429.208333333, A.D. 1977-Oct-12 17:00:00.0000,  1.032197623323298E+00,  5.247491614307453E-01,  1.447238621126873E-02, -2.743347977201443E-03,  2.107348721226339E-02,  3.501569350527037E-04,
2443430.208333333, A.D. 1977-Oct-13 17:00:00.0000,  1.029356779820055E+00,  5.457718333212073E-01,  1.482115285798873E-02, -2.937642663181504E-03,  2.097151303969681E-02,  3.473740634069143E-04,
2443431.208333333, A.D. 1977-Oct-14 17:00:00.0000,  1.026323728308516E+00,  5.666915256822947E-01,  1.516713017156647E-02, -3.127766614886900E-03,  2.086755323479031E-02,  3.445786886005892E-04,
2443432.208333333, A.D. 1977-Oct-15 17:00:00.0000,  1.023102630679338E+00,  5.875063273740507E-01,  1.551030689026196E-02, -3.313738485280166E-03,  2.076175602616103E-02,  3.417732753917920E-04,
2443433.208333333, A.D. 1977-Oct-16 17:00:00.0000,  1.019697627345624E+00,  6.082144731947898E-01,  1.585067416283687E-02, -3.495582504238773E-03,  2.065426504089730E-02,  3.389601800350293E-04,
2443434.208333333, A.D. 1977-Oct-17 17:00:00.0000,  1.016112831881113E+00,  6.288143392222383E-01,  1.618822544016174E-02, -3.673328050105447E-03,  2.054521919500117E-02,  3.361416505840727E-04,
2443435.208333333, A.D. 1977-Oct-18 17:00:00.0000,  1.012352326081241E+00,  6.493044380600613E-01,  1.652295636735880E-02, -3.847009232679771E-03,  2.043475261334871E-02,  3.333198276506220E-04,
2443436.208333333, A.D. 1977-Oct-19 17:00:00.0000,  1.008420155434842E+00,  6.696834140181606E-01,  1.685486467691227E-02, -4.016664489179564E-03,  2.032299457688854E-02,  3.304967455722349E-04,
2443437.208333333, A.D. 1977-Oct-20 17:00:00.0000,  1.004320324992865E+00,  6.899500382528473E-01,  1.718395008313081E-02, -4.182336194432801E-03,  2.021006949481281E-02,  3.276743339456070E-04,
2443438.208333333, A.D. 1977-Oct-21 17:00:00.0000,  1.000056795619354E+00,  7.101032038907393E-01,  1.751021417831086E-02, -4.344070286303676E-03,  2.009609689947903E-02,  3.248544194822148E-04,
2443439.208333333, A.D. 1977-Oct-22 17:00:00.0000,  9.956334806090642E-01,  7.301419211580609E-01,  1.783366033089636E-02, -4.501915907100517E-03,  1.998119146193932E-02,  3.220387281415894E-04,
2443440.208333333, A.D. 1977-Oct-23 17:00:00.0000,  9.910542426554690E-01,  7.500653125349270E-01,  1.815429358588893E-02, -4.655925061444625E-03,  1.986546302605620E-02,  3.192288874893388E-04,
2443441.208333333, A.D. 1977-Oct-24 17:00:00.0000,  9.863228911525420E-01,  7.698726079522276E-01,  1.847212056770890E-02, -4.806152290939412E-03,  1.974901665922255E-02,  3.164264292388248E-04,
2443442.208333333, A.D. 1977-Oct-25 17:00:00.0000,  9.814431798131790E-01,  7.895631400465766E-01,  1.878714938570861E-02, -4.952654366201677E-03,  1.963195271751381E-02,  3.136327920062677E-04,
2443443.208333333, A.D. 1977-Oct-26 17:00:00.0000,  9.764188045871556E-01,  8.091363394870876E-01,  1.909938954248844E-02, -5.095489995814688E-03,  1.951436692379675E-02,  3.108493241651534E-04,
2443444.208333333, A.D. 1977-Oct-27 17:00:00.0000,  9.712534018614860E-01,  8.285917303858336E-01,  1.940885184514301E-02, -5.234719552446023E-03,  1.939635045686635E-02,  3.080772868281896E-04,
2443445.208333333, A.D. 1977-Oct-28 17:00:00.0000,  9.659505469263564E-01,  8.479289258025010E-01,  1.971554831950664E-02, -5.370404815609841E-03,  1.927799005033968E-02,  3.053178568725260E-04,
2443446.208333333, A.D. 1977-Oct-29 17:00:00.0000,  9.605137526899407E-01,  8.671476233520216E-01,  2.001949212746326E-02, -5.502608731083988E-03,  1.915936809948948E-02,  3.025721300426039E-04,
2443447.208333333, A.D. 1977-Oct-30 17:00:00.0000,  9.549464686255339E-01,  8.862476009225280E-01,  2.032069748738258E-02, -5.631395186489484E-03,  1.904056277475395E-02,  2.998411240908491E-04,
2443448.208333333, A.D. 1977-Oct-31 17:00:00.0000,  9.492520799359122E-01,  9.052287125094163E-01,  2.061917959770293E-02, -5.756828802554648E-03,  1.892164814075807E-02,  2.971257819244706E-04,
2443449.208333333, A.D. 1977-Nov-01 17:00:00.0000,  9.434339069174534E-01,  9.240908841711676E-01,  2.091495456365828E-02, -5.878974739494385E-03,  1.880269427959200E-02,  2.944269747524423E-04,
2443450.208333333, A.D. 1977-Nov-02 17:00:00.0000,  9.374952045118755E-01,  9.428341101096782E-01,  2.120803932714263E-02, -5.997898518043080E-03,  1.868376741741879E-02,  2.917455052022502E-04,
2443451.208333333, A.D. 1977-Nov-03 17:00:00.0000,  9.314391620292048E-01,  9.614584488786742E-01,  2.149845159967544E-02, -6.113665854495634E-03,  1.856493005335988E-02,  2.890821104086873E-04,
2443452.208333333, A.D. 1977-Nov-04 17:00:00.0000,  9.252689030290726E-01,  9.799640197217488E-01,  2.178620979843499E-02, -6.226342509178473E-03,  1.844624108983016E-02,  2.864374650584305E-04,
2443453.208333333, A.D. 1977-Nov-05 17:00:00.0000,  9.189874853470891E-01,  9.983509990411354E-01,  2.207133298531146E-02, -6.335994147716512E-03,  1.832775596355002E-02,  2.838121843814379E-04,
2443454.208333333, A.D. 1977-Nov-06 17:00:00.0000,  9.125979012538212E-01,  1.016619616997545E+00,  2.235384080891936E-02, -6.442686214454174E-03,  1.820952677655501E-02,  2.812068270799491E-04,
2443455.208333333, A.D. 1977-Nov-07 17:00:00.0000,  9.061030777345411E-01,  1.034770154240758E+00,  2.263375344950616E-02, -6.546483817385238E-03,  1.809160242660377E-02,  2.786218981871062E-04,
2443456.208333333, A.D. 1977-Nov-08 17:00:00.0000,  8.995058768785544E-01,  1.052802938770100E+00,  2.291109156668023E-02, -6.647451623950330E-03,  1.797402873645734E-02,  2.760578518485787E-04,
2443457.208333333, A.D. 1977-Nov-09 17:00:00.0000,  8.928090963675669E-01,  1.070718342923440E+00,  2.318587624988026E-02, -6.745653767070970E-03,  1.785684858156847E-02,  2.735150940222195E-04,
2443458.208333333, A.D. 1977-Nov-10 17:00:00.0000,  8.860154700531507E-01,  1.088516780492914E+00,  2.345812897150162E-02, -6.841153760803235E-03,  1.774010201578008E-02,  2.709939850922460E-04,
2443459.208333333, A.D. 1977-Nov-11 17:00:00.0000,  8.791276686140019E-01,  1.106198703965201E+00,  2.372787154259369E-02, -6.934014425010688E-03,  1.762382639468776E-02,  2.684948423957497E-04,
2443460.208333333, A.D. 1977-Nov-12 17:00:00.0000,  8.721483002842556E-01,  1.123764601883874E+00,  2.399512607103853E-02, -7.024297818474025E-03,  1.750805649637365E-02,  2.660179426601915E-04,
2443461.208333333, A.D. 1977-Nov-13 17:00:00.0000,  8.650799116447130E-01,  1.141214996331067E+00,  2.425991492212284E-02, -7.112065179873257E-03,  1.739282463926823E-02,  2.635635243511816E-04,
2443462.208333333, A.D. 1977-Nov-14 17:00:00.0000,  8.579249884693739E-01,  1.158550440525481E+00,  2.452226068141251E-02, -7.197376876097079E-03,  1.727816079694253E-02,  2.611317899298988E-04,
2443463.208333333, A.D. 1977-Nov-15 17:00:00.0000,  8.506859566202195E-01,  1.175771516533579E+00,  2.478218611983925E-02, -7.280292357353786E-03,  1.716409270967546E-02,  2.587229080197848E-04,
2443464.208333333, A.D. 1977-Nov-16 17:00:00.0000,  8.433651829836913E-01,  1.192878833090698E+00,  2.503971416090706E-02, -7.360870118579274E-03,  1.705064599267806E-02,  2.563370154821420E-04,
2443465.208333333, A.D. 1977-Nov-17 17:00:00.0000,  8.359649764428192E-01,  1.209873023528655E+00,  2.529486784993184E-02, -7.439167666661260E-03,  1.693784424088907E-02,  2.539742194007148E-04,
2443466.208333333, A.D. 1977-Nov-18 17:00:00.0000,  8.284875888794029E-01,  1.226754743806434E+00,  2.554767032521712E-02, -7.515241493025243E-03,  1.682570913028163E-02,  2.516345989762011E-04,
2443467.208333333, A.D. 1977-Nov-19 17:00:00.0000,  8.209352162011089E-01,  1.243524670640392E+00,  2.579814479108176E-02, -7.589147051156478E-03,  1.671426051564201E-02,  2.493182073327367E-04,
2443468.208333333, A.D. 1977-Nov-20 17:00:00.0000,  8.133099993887418E-01,  1.260183499730492E+00,  2.604631449265177E-02, -7.660938738661851E-03,  1.660351652479678E-02,  2.470250732399035E-04,
2443469.208333333, A.D. 1977-Nov-21 17:00:00.0000,  8.056140255593400E-01,  1.276731944078970E+00,  2.629220269233235E-02, -7.730669883502276E-03,  1.649349364928146E-02,  2.447552027545359E-04,
2443470.208333333, A.D. 1977-Nov-22 17:00:00.0000,  7.978493290410986E-01,  1.293170732397900E+00,  2.653583264788472E-02, -7.798392734043666E-03,  1.638420683146451E-02,  2.425085807859889E-04,
2443471.208333333, A.D. 1977-Nov-23 17:00:00.0000,  7.900178924564814E-01,  1.309500607602130E+00,  2.677722759202922E-02, -7.864158452572677E-03,  1.627566954817810E-02,  2.402851725841692E-04,
2443472.208333333, A.D. 1977-Nov-24 17:00:00.0000,  7.821216478102408E-01,  1.325722325384149E+00,  2.701641071349387E-02, -7.928017111887618E-03,  1.616789389097342E-02,  2.380849251394876E-04,
2443473.208333333, A.D. 1977-Nov-25 17:00:00.0000,  7.741624775794803E-01,  1.341836652867572E+00,  2.725340513941311E-02, -7.990017694622297E-03,  1.606089064308497E-02,  2.359077684913029E-04,
2443474.208333333, A.D. 1977-Nov-26 17:00:00.0000,  7.661422158028935E-01,  1.357844367335802E+00,  2.748823391903054E-02, -8.050208095531589E-03,  1.595466935283745E-02,  2.337536170231003E-04,
2443475.208333333, A.D. 1977-Nov-27 17:00:00.0000,  7.580626491682748E-01,  1.373746255031875E+00,  2.772092000890540E-02, -8.108635125688209E-03,  1.584923840403129E-02,  2.316223706236694E-04,
2443476.208333333, A.D. 1977-Nov-28 17:00:00.0000,  7.499255180867485E-01,  1.389543110030506E+00,  2.795148625791877E-02, -8.165344519173036E-03,  1.574460508288683E-02,  2.295139158948476E-04,
2443477.208333333, A.D. 1977-Nov-29 17:00:00.0000,  7.417325177754286E-01,  1.405235733168694E+00,  2.817995539613131E-02, -8.220380940859667E-03,  1.564077564248511E-02,  2.274281270992394E-04,
2443478.208333333, A.D. 1977-Nov-30 17:00:00.0000,  7.334852993153023E-01,  1.420824931046170E+00,  2.840635002187595E-02, -8.273787996805896E-03,  1.553775536371051E-02,  2.253648672365655E-04,
2443479.208333333, A.D. 1977-Dec-01 17:00:00.0000,  7.251854707060337E-01,  1.436311515081838E+00,  2.863069259124451E-02, -8.325608245603459E-03,  1.543554861349708E-02,  2.233239889793548E-04,
2443480.208333333, A.D. 1977-Dec-02 17:00:00.0000,  7.168345979072039E-01,  1.451696300627775E+00,  2.885300540821231E-02, -8.375883211038177E-03,  1.533415890026991E-02,  2.213053355682034E-04,
2443481.208333333, A.D. 1977-Dec-03 17:00:00.0000,  7.084342058662974E-01,  1.466980106137328E+00,  2.907331061563248E-02, -8.424653395910389E-03,  1.523358892671834E-02,  2.193087416517440E-04,
2443482.208333333, A.D. 1977-Dec-04 17:00:00.0000,  6.999857795323544E-01,  1.482163752384680E+00,  2.929163018704088E-02, -8.471958296849333E-03,  1.513384063998676E-02,  2.173340340752747E-04,
2443483.208333333, A.D. 1977-Dec-05 17:00:00.0000,  6.914907648543781E-01,  1.497248061733365E+00,  2.950798591922815E-02, -8.517836419976832E-03,  1.503491527936895E-02,  2.153810326219813E-04,
2443484.208333333, A.D. 1977-Dec-06 17:00:00.0000,  6.829505697637026E-01,  1.512233857451248E+00,  2.972239942552881E-02, -8.562325297292320E-03,  1.493681342159681E-02,  2.134495507099866E-04,
2443485.208333333, A.D. 1977-Dec-07 17:00:00.0000,  6.743665651396670E-01,  1.527121963069651E+00,  2.993489212978787E-02, -8.605461503664478E-03,  1.483953502381868E-02,  2.115393960475421E-04,
2443486.208333333, A.D. 1977-Dec-08 17:00:00.0000,  6.657400857580356E-01,  1.541913201784326E+00,  3.014548526096162E-02, -8.647280674325389E-03,  1.474307946436468E-02,  2.096503712480615E-04,
2443487.208333333, A.D. 1977-Dec-09 17:00:00.0000,  6.570724312217148E-01,  1.556608395896135E+00,  3.035419984831409E-02, -8.687817522772152E-03,  1.464744558139554E-02,  2.077822744063434E-04,
2443488.208333333, A.D. 1977-Dec-10 17:00:00.0000,  6.483648668734003E-01,  1.571208366289358E+00,  3.056105671717036E-02, -8.727105858989011E-03,  1.455263170952861E-02,  2.059348996373869E-04,
2443489.208333333, A.D. 1977-Dec-11 17:00:00.0000,  6.396186246898747E-01,  1.585713931945657E+00,  3.076607648519265E-02, -8.765178607910880E-03,  1.445863571453021E-02,  2.041080375794720E-04,
2443490.208333333, A.D. 1977-Dec-12 17:00:00.0000,  6.308349041577519E-01,  1.600125909491791E+00,  3.096927955913872E-02, -8.802067828056672E-03,  1.436545502615928E-02,  2.023014758634999E-04,
2443491.208333333, A.D. 1977-Dec-13 17:00:00.0000,  6.220148731305297E-01,  1.614445112779298E+00,  3.117068613207795E-02, -8.837804730268460E-03,  1.427308666924323E-02,  2.005149995509088E-04,
2443492.208333333, A.D. 1977-Dec-14 17:00:00.0000,  6.131596686668742E-01,  1.628672352494386E+00,  3.137031618102815E-02, -8.872419696499984E-03,  1.418152729306387E-02,  1.987483915424824E-04,
2443493.208333333, A.D. 1977-Dec-15 17:00:00.0000,  6.042703978501124E-01,  1.642808435796411E+00,  3.156818946498737E-02, -8.905942298604953E-03,  1.409077319912949E-02,  1.970014329602034E-04,
2443494.208333333, A.D. 1977-Dec-16 17:00:00.0000,  5.953481385889549E-01,  1.656854165983344E+00,  3.176432552333593E-02, -8.938401317081632E-03,  1.400082036740738E-02,  1.952739035037774E-04,
2443495.208333333, A.D. 1977-Dec-17 17:00:00.0000,  5.863939403995111E-01,  1.670810342182730E+00,  3.195874367458219E-02, -8.969824759734455E-03,  1.391166448109005E-02,  1.935655817829129E-04,
2443496.208333333, A.D. 1977-Dec-18 17:00:00.0000,  5.774088251687017E-01,  1.684677759066714E+00,  3.215146301542870E-02, -9.000239880215153E-03,  1.382330094996806E-02,  1.918762456257828E-04,
2443497.208333333, A.D. 1977-Dec-19 17:00:00.0000,  5.683937878992052E-01,  1.698457206589772E+00,  3.234250242013487E-02, -9.029673196403902E-03,  1.373572493248295E-02,  1.902056723642224E-04,
2443498.208333333, A.D. 1977-Dec-20 17:00:00.0000,  5.593497974361230E-01,  1.712149469747869E+00,  3.253188054015486E-02, -9.058150508584131E-03,  1.364893135654001E-02,  1.885536390969721E-04,
2443499.208333333, A.D. 1977-Dec-21 17:00:00.0000,  5.502777971755918E-01,  1.725755328357843E+00,  3.271961580402741E-02, -9.085696917353279E-03,  1.356291493917309E-02,  1.869199229344672E-04,
2443500.208333333, A.D. 1977-Dec-22 17:00:00.0000,  5.411787057556087E-01,  1.739275556855893E+00,  3.290572641750313E-02, -9.112336841379963E-03,  1.347767020502375E-02,  1.853043012252327E-04,
2443501.208333333, A.D. 1977-Dec-23 17:00:00.0000,  5.320534177291436E-01,  1.752710924113934E+00,  3.309023036388681E-02, -9.138094034898564E-03,  1.339319150372092E-02,  1.837065517643973E-04,
2443502.208333333, A.D. 1977-Dec-24 17:00:00.0000,  5.229028042199730E-01,  1.766062193272863E+00,  3.327314540458576E-02, -9.162991604924982E-03,  1.330947302622875E-02,  1.821264529926985E-04,
2443503.208333333, A.D. 1977-Dec-25 17:00:00.0000,  5.137277135613906E-01,  1.779330121591640E+00,  3.345448907984683E-02, -9.187052028206083E-03,  1.322650882019045E-02,  1.805637841776886E-04,
2443504.208333333, A.D. 1977-Dec-26 17:00:00.0000,  5.045289719181526E-01,  1.792515460311298E+00,  3.363427870966586E-02, -9.210297167793667E-03,  1.314429280449455E-02,  1.790183255742029E-04,
2443505.208333333, A.D. 1977-Dec-27 17:00:00.0000,  4.953073838920643E-01,  1.805618954533238E+00,  3.381253139484550E-02, -9.232748289239662E-03,  1.306281878317579E-02,  1.774898585663068E-04,
2443506.208333333, A.D. 1977-Dec-28 17:00:00.0000,  4.860637331113590E-01,  1.818641343110637E+00,  3.398926401820102E-02, -9.254426076771960E-03,  1.298208045781403E-02,  1.759781658130118E-04,
2443507.208333333, A.D. 1977-Dec-29 17:00:00.0000,  4.767987828042143E-01,  1.831583358552168E+00,  3.416449324589238E-02, -9.275350648878576E-03,  1.290207143972543E-02,  1.744830313728552E-04,
2443508.208333333, A.D. 1977-Dec-30 17:00:00.0000,  4.675132763567468E-01,  1.844445726937346E+00,  3.433823552889425E-02, -9.295541573704765E-03,  1.282278526113658E-02,  1.730042408294121E-04,
2443509.208333333, A.D. 1977-Dec-31 17:00:00.0000,  4.582079378560448E-01,  1.857229167842753E+00,  3.451050710461961E-02, -9.315017884004925E-03,  1.274421538591252E-02,  1.715415813729808E-04,
2443510.208333333, A.D. 1978-Jan-01 17:00:00.0000,  4.488834726174766E-01,  1.869934394279166E+00,  3.468132399834836E-02, -9.333798091773446E-03,  1.266635521941775E-02,  1.700948419194693E-04,
2443511.208333333, A.D. 1978-Jan-02 17:00:00.0000,  4.395405676993082E-01,  1.882562112637004E+00,  3.485070202533826E-02, -9.351900202701741E-03,  1.258919811782021E-02,  1.686638131674498E-04,
2443512.208333333, A.D. 1978-Jan-03 17:00:00.0000,  4.301798924012510E-01,  1.895113022641999E+00,  3.501865679242291E-02, -9.369341730143413E-03,  1.251273739672147E-02,  1.672482877001079E-04,
2443513.208333333, A.D. 1978-Jan-04 17:00:00.0000,  4.208020987501117E-01,  1.907587817318616E+00,  3.518520369998773E-02, -9.386139708805152E-03,  1.243696633930413E-02,  1.658480600482352E-04,
2443514.208333333, A.D. 1978-Jan-05 17:00:00.0000,  4.114078219717430E-01,  1.919987182961491E+00,  3.535035794394777E-02, -9.402310708084369E-03,  1.236187820395138E-02,  1.644629267498302E-04,
2443515.208333333, A.D. 1978-Jan-06 17:00:00.0000,  4.019976809498204E-01,  1.932311799114229E+00,  3.551413451778137E-02, -9.417870845078773E-03,  1.228746623136505E-02,  1.630926864030129E-04,
2443516.208333333, A.D. 1978-Jan-07 17:00:00.0000,  3.925722786717712E-01,  1.944562338555082E+00,  3.567654821461578E-02, -9.432835797275461E-03,  1.221372365120232E-02,  1.617371397136313E-04,
2443517.208333333, A.D. 1978-Jan-08 17:00:00.0000,  3.831322026621731E-01,  1.956739467289029E+00,  3.583761362935564E-02, -9.447220814922889E-03,  1.214064368825683E-02,  1.603960895380425E-04,
2443518.208333333, A.D. 1978-Jan-09 17:00:00.0000,  3.736780254039378E-01,  1.968843844545827E+00,  3.599734516085322E-02, -9.461040733086781E-03,  1.206821956821289E-02,  1.590693409209116E-04,
2443519.208333333, A.D. 1978-Jan-10 17:00:00.0000,  3.642103047475977E-01,  1.980876122783608E+00,  3.615575701411363E-02, -9.474309983390557E-03,  1.199644452300209E-02,  1.577567011276781E-04,
2443520.208333333, A.D. 1978-Jan-11 17:00:00.0000,  3.547295843090088E-01,  1.992836947697653E+00,  3.631286320252907E-02, -9.487042605442406E-03,  1.192531179578957E-02,  1.564579796714929E-04,
2443521.208333333, A.D. 1978-Jan-12 17:00:00.0000,  3.452363938557814E-01,  2.004726958233974E+00,  3.646867755013810E-02, -9.499252257953832E-03,  1.185481464561309E-02,  1.551729883349006E-04,
2443522.208333333, A.D. 1978-Jan-13 17:00:00.0000,  3.357312496827425E-01,  2.016546786607363E+00,  3.662321369390280E-02, -9.510952229557338E-03,  1.178494635169432E-02,  1.539015411869192E-04,
2443523.208333333, A.D. 1978-Jan-14 17:00:00.0000,  3.262146549767144E-01,  2.028297058323599E+00,  3.677648508600254E-02, -9.522155449336836E-03,  1.171570021744271E-02,  1.526434545951271E-04,
2443524.208333333, A.D. 1978-Jan-15 17:00:00.0000,  3.166871001709793E-01,  2.039978392205537E+00,  3.692850499614431E-02, -9.532874497039360E-03,  1.164706957413263E-02,  1.513985472399546E-04,
2443525.208333333, A.D. 1978-Jan-16 17:00:00.0000,  3.071490632895365E-01,  2.051591400422655E+00,  3.707928651386584E-02, -9.543121613050726E-03,  1.157904778434393E-02,  1.501666401132118E-04,
