2443412.208333333, A.D. 1977-Sep-25 17:00:00.0000,  1.047089227808444E+00,  1.542460496870320E-01,  8.141279485122352E-03,  1.179867444117526E-03,  2.234225764851196E-02,  3.926790023034444E-04,  6.112927055908194E-03,  1.058420509659650E+00,  4.426244900868705E-03,
2443413.208333333, A.D. 1977-Sep-26 17:00:00.0000,  1.048138569038315E+00,  1.765675429626874E-01,  8.532914483625822E-03,  9.193391906906670E-04,  2.229989466819732E-02,  3.905793456500856E-04,  6.139034682716284E-03,  1.062940905113333E+00,  4.613958527933669E-03,
2443414.208333333, A.D. 1977-Sep-27 17:00:00.0000,  1.048928979072165E+00,  1.988441987761505E-01,  8.922415488389450E-03,  6.620291959398131E-04,  2.225261108715282E-02,  3.884116255591578E-04,  6.166216203268703E-03,  1.067647239504909E+00,  4.798110847169486E-03,
2443415.208333333, A.D. 1977-Sep-28 17:00:00.0000,  1.049463746659043E+00,  2.210711822785514E-01,  9.309716270671269E-03,  4.080765002161786E-04,  2.220057904364948E-02,  3.861795133749906E-04,  6.194450851771190E-03,  1.072535917348558E+00,  4.978635106400946E-03,
2443416.208333333, A.D. 1977-Sep-29 17:00:00.0000,  1.049746293774649E+00,  2.432438325234917E-01,  9.694754276317967E-03,  1.576085261442026E-04,  2.214397406610236E-02,  3.838866843603658E-04,  6.223717504484888E-03,  1.077603281182275E+00,  5.155474068626018E-03,
2443417.208333333, A.D. 1977-Sep-30 17:00:00.0000,  1.049780164043222E+00,  2.653576654483550E-01,  1.007747062218675E-02, -8.925883188512591E-05,  2.208297426124578E-02,  3.815368029064855E-04,  6.253994734004644E-03,  1.082845620965868E+00,  5.328579770879515E-03,
2443418.208333333, A.D. 1977-Oct-01 17:00:00.0000,  1.049569011278247E+00,  2.874083760615522E-01,  1.045781007835191E-02, -3.324210602635347E-04,  2.201775953868960E-02,  3.791335089092145E-04,  6.285260862028253E-03,  1.088259183217661E+00,  5.497913243901838E-03,
2443419.208333333, A.D. 1977-Oct-02 17:00:00.0000,  1.049116588200504E+00,  3.093918398757500E-01,  1.083572103740364E-02, -5.717848194765827E-04,  2.194851087857471E-02,  3.766804055175827E-04,  6.317494010426376E-03,  1.093840179856988E+00,  5.663444205226957E-03,
2443420.208333333, A.D. 1977-Oct-03 17:00:00.0000,  1.048426735386012E+00,  3.313041136285167E-01,  1.121115547194322E-02, -8.072676929559851E-04,  2.187540963870839E-02,  3.741810478515200E-04,  6.350672150448369E-03,  1.099584796723911E+00,  5.825150720244937E-03,
2443421.208333333, A.D. 1977-Oct-04 17:00:00.0000,  1.047503370487072E+00,  3.531414353321078E-01,  1.158406888141736E-02, -1.038797892338074E-03,  2.179863690635979E-02,  3.716389328728593E-04,  6.384773149902832E-03,  1.105489201748278E+00,  5.983018841300114E-03,
2443422.208333333, A.D. 1977-Oct-05 17:00:00.0000,  1.046350477767076E+00,  3.749002236975632E-01,  1.195442022933612E-02, -1.266313925705618E-03,  2.171837289510846E-02,  3.690574903232881E-04,  6.419774818198259E-03,  1.111549552748275E+00,  6.137042228139901E-03,
2443423.208333333, A.D. 1977-Oct-06 17:00:00.0000,  1.044972097983350E+00,  3.965770769785255E-01,  1.232217187195199E-02, -1.489764234197225E-03,  2.163479638753868E-02,  3.664400746908206E-04,  6.455654949148196E-03,  1.117762004841906E+00,  6.287221754027236E-03,
2443424.208333333, A.D. 1977-Oct-07 17:00:00.0000,  1.043372318646991E+00,  4.181687712808210E-01,  1.268728947940399E-02, -1.709106802232732E-03,  2.154808422408710E-02,  3.637899581671097E-04,  6.492391361469833E-03,  1.124122717459106E+00,  6.433565101537324E-03,
2443425.208333333, A.D. 1977-Oct-08 17:00:00.0000,  1.041555264683582E+00,  4.396722583839280E-01,  1.304974195029756E-02, -1.924308746370342E-03,  2.145841083791243E-02,  3.611103245548273E-04,  6.529961936927409E-03,  1.130627860946067E+00,  6.576086351795745E-03,
2443426.208333333, A.D. 1977-Oct-09 17:00:00.0000,  1.039525089513743E+00,  4.610846631201180E-01,  1.340950132064890E-02, -2.135345887543450E-03,  2.136594783524852E-02,  3.584042640819101E-04,  6.568344656092776E-03,  1.137273622756993E+00,  6.714805570629545E-03,
2443427.208333333, A.D. 1977-Oct-10 17:00:00.0000,  1.037285966567923E+00,  4.824032803563213E-01,  1.376654266807219E-02, -2.342202311130595E-03,  2.127086362033186E-02,  3.556747690812887E-04,  6.607517631714744E-03,  1.144056213231816E+00,  6.849748394800194E-03,
2443428.208333333, A.D. 1977-Oct-11 17:00:00.0000,  1.034842081245266E+00,  5.036255716227378E-01,  1.412084401209432E-02, -2.544869918977961E-03,  2.117332306368693E-02,  3.529247304784143E-04,  6.647459139704876E-03,  1.150971870961222E+00,  6.980945621203983E-03,
2443429.208333333, A.D. 1977-Oct-12 17:00:00.0000,  1.032197623323298E+00,  5.247491614307453E-01,  1.447238621126873E-02, -2.743347977201443E-03,  2.107348721226339E-02,  3.501569350527037E-04,  6.688147647767618E-03,  1.158016867743809E+00,  7.108432801568135E-03,
2443430.208333333, A.D. 1977-Oct-13 17:00:00.0000,  1.029356779820055E+00,  5.457718333212073E-01,  1.482115285798873E-02, -2.937642663181504E-03,  2.097151303969681E-02,  3.473740634069143E-04,  6.729561841708909E-03,  1.165187513141273E+00,  7.232249844949494E-03,
2443431.208333333, A.D. 1977-Oct-14 17:00:00.0000,  1.026323728308516E+00,  5.666915256822947E-01,  1.516713017156647E-02, -3.127766614886900E-03,  2.086755323479031E-02,  3.445786886005892E-04,  6.771680649477340E-03,  1.172480158641015E+00,  7.352440629977401E-03,
2443432.208333333, A.D. 1977-Oct-15 17:00:00.0000,  1.023102630679338E+00,  5.875063273740507E-01,  1.551030689026196E-02, -3.313738485280166E-03,  2.076175602616103E-02,  3.417732753917920E-04,  6.814483262997948E-03,  1.179891201436538E+00,  7.469052628539871E-03,
2443433.208333333, A.D. 1977-Oct-16 17:00:00.0000,  1.019697627345624E+00,  6.082144731947898E-01,  1.585067416283687E-02, -3.495582504238773E-03,  2.065426504089730E-02,  3.389601800350293E-04,  6.857949157869052E-03,  1.187417087837853E+00,  7.582136542327658E-03,
2443434.208333333, A.D. 1977-Oct-17 17:00:00.0000,  1.016112831881113E+00,  6.288143392222383E-01,  1.618822544016174E-02, -3.673328050105447E-03,  2.054521919500117E-02,  3.361416505840727E-04,  6.902058110999980E-03,  1.195054316325353E+00,  7.691745953392037E-03,
2443435.208333333, A.D. 1977-Oct-18 17:00:00.0000,  1.012352326081241E+00,  6.493044380600613E-01,  1.652295636735880E-02, -3.847009232679771E-03,  2.043475261334871E-02,  3.333198276506220E-04,  6.946790216273245E-03,  1.202799440261638E+00,  7.797936989624629E-03,
2443436.208333333, A.D. 1977-Oct-19 17:00:00.0000,  1.008420155434842E+00,  6.696834140181606E-01,  1.685486467691227E-02, -4.016664489179564E-03,  2.032299457688854E-02,  3.304967455722349E-04,  6.992125898319494E-03,  1.210649070276572E+00,  7.900768005837448E-03,
2443437.208333333, A.D. 1977-Oct-20 17:00:00.0000,  1.004320324992865E+00,  6.899500382528473E-01,  1.718395008313081E-02, -4.182336194432801E-03,  2.021006949481281E-02,  3.276743339456070E-04,  7.038045924496763E-03,  1.218599876341426E+00,  8.000299280912742E-03,
2443438.208333333, A.D. 1977-Oct-21 17:00:00.0000,  1.000056795619354E+00,  7.101032038907393E-01,  1.751021417831086E-02, -4.344070286303676E-03,  2.009609689947903E-02,  3.248544194822148E-04,  7.084531415167729E-03,  1.226648589548333E+00,  8.096592731314826E-03,
2443439.208333333, A.D. 1977-Oct-22 17:00:00.0000,  9.956334806090642E-01,  7.301419211580609E-01,  1.783366033089636E-02, -4.501915907100517E-03,  1.998119146193932E-02,  3.220387281415894E-04,  7.131563852370031E-03,  1.234792003611500E+00,  8.189711641122997E-03,
2443440.208333333, A.D. 1977-Oct-23 17:00:00.0000,  9.910542426554690E-01,  7.500653125349270E-01,  1.815429358588893E-02, -4.655925061444625E-03,  1.986546302605620E-02,  3.192288874893388E-04,  7.179125086975310E-03,  1.243026976106764E+00,  8.279720408674269E-03,
2443441.208333333, A.D. 1977-Oct-24 17:00:00.0000,  9.863228911525420E-01,  7.698726079522276E-01,  1.847212056770890E-02, -4.806152290939412E-03,  1.974901665922255E-02,  3.164264292388248E-04,  7.227197344432897E-03,  1.251350429466079E+00,  8.366684309708298E-03,
2443442.208333333, A.D. 1977-Oct-25 17:00:00.0000,  9.814431798131790E-01,  7.895631400465766E-01,  1.878714938570861E-02, -4.952654366201677E-03,  1.963195271751381E-02,  3.136327920062677E-04,  7.275763229191137E-03,  1.259759351743044E+00,  8.450669276311634E-03,
2443443.208333333, A.D. 1977-Oct-26 17:00:00.0000,  9.764188045871556E-01,  8.091363394870876E-01,  1.909938954248844E-02, -5.095489995814688E-03,  1.951436692379675E-02,  3.108493241651534E-04,  7.324805727888795E-03,  1.268250797165477E+00,  8.531741691899016E-03,
2443444.208333333, A.D. 1977-Oct-27 17:00:00.0000,  9.712534018614860E-01,  8.285917303858336E-01,  1.940885184514301E-02, -5.234719552446023E-03,  1.939635045686635E-02,  3.080772868281896E-04,  7.374308211406043E-03,  1.276821886490534E+00,  8.609968201402154E-03,
2443445.208333333, A.D. 1977-Oct-28 17:00:00.0000,  9.659505469263564E-01,  8.479289258025010E-01,  1.971554831950664E-02, -5.370404815609841E-03,  1.927799005033968E-02,  3.053178568725260E-04,  7.424254435863530E-03,  1.285469807177691E+00,  8.685415536623510E-03,
2443446.208333333, A.D. 1977-Oct-29 17:00:00.0000,  9.605137526899407E-01,  8.671476233520216E-01,  2.001949212746326E-02, -5.502608731083988E-03,  1.915936809948948E-02,  3.025721300426039E-04,  7.474628542653989E-03,  1.294191813394218E+00,  8.758150355756954E-03,
2443447.208333333, A.D. 1977-Oct-30 17:00:00.0000,  9.549464686255339E-01,  8.862476009225280E-01,  2.032069748738258E-02, -5.631395186489484E-03,  1.904056277475395E-02,  2.998411240908491E-04,  7.525415057586456E-03,  1.302985225867004E+00,  8.828239096640808E-03,
2443448.208333333, A.D. 1977-Oct-31 17:00:00.0000,  9.492520799359122E-01,  9.052287125094163E-01,  2.061917959770293E-02, -5.756828802554648E-03,  1.892164814075807E-02,  2.971257819244706E-04,  7.576598889223251E-03,  1.311847431594617E+00,  8.895747843199993E-03,
2443449.208333333, A.D. 1977-Nov-01 17:00:00.0000,  9.434339069174534E-01,  9.240908841711676E-01,  2.091495456365828E-02, -5.878974739494385E-03,  1.880269427959200E-02,  2.944269747524423E-04,  7.628165326478346E-03,  1.320775883431470E+00,  8.960742204444910E-03,
2443450.208333333, A.D. 1977-Nov-02 17:00:00.0000,  9.374952045118755E-01,  9.428341101096782E-01,  2.120803932714263E-02, -5.997898518043080E-03,  1.868376741741879E-02,  2.917455052022502E-04,  7.680100035555362E-03,  1.329768099557654E+00,  9.023287205358017E-03,
2443451.208333333, A.D. 1977-Nov-03 17:00:00.0000,  9.314391620292048E-01,  9.614584488786742E-01,  2.149845159967544E-02, -6.113665854495634E-03,  1.856493005335988E-02,  2.890821104086873E-04,  7.732389056286227E-03,  1.338821662844995E+00,  9.083447189017756E-03,
2443452.208333333, A.D. 1977-Nov-04 17:00:00.0000,  9.252689030290726E-01,  9.799640197217488E-01,  2.178620979843499E-02, -6.226342509178473E-03,  1.844624108983016E-02,  2.864374650584305E-04,  7.785018797935775E-03,  1.347934220130646E+00,  9.141285729291175E-03,
2443453.208333333, A.D. 1977-Nov-05 17:00:00.0000,  9.189874853470891E-01,  9.983509990411354E-01,  2.207133298531146E-02, -6.335994147716512E-03,  1.832775596355002E-02,  2.838121843814379E-04,  7.837976034531071E-03,  1.357103481408381E+00,  9.196865553452491E-03,
2443454.208333333, A.D. 1977-Nov-06 17:00:00.0000,  9.125979012538212E-01,  1.016619616997545E+00,  2.235384080891936E-02, -6.442686214454174E-03,  1.820952677655501E-02,  2.812068270799491E-04,  7.891247899770958E-03,  1.366327218947213E+00,  9.250248474099465E-03,
2443455.208333333, A.D. 1977-Nov-07 17:00:00.0000,  9.061030777345411E-01,  1.034770154240758E+00,  2.263375344950616E-02, -6.546483817385238E-03,  1.809160242660377E-02,  2.786218981871062E-04,  7.944821881567773E-03,  1.375603266346319E+00,  9.301495329755223E-03,
2443456.208333333, A.D. 1977-Nov-08 17:00:00.0000,  8.995058768785544E-01,  1.052802938770100E+00,  2.291109156668023E-02, -6.647451623950330E-03,  1.797402873645734E-02,  2.760578518485787E-04,  7.998685816269635E-03,  1.384929517534662E+00,  9.350665933559741E-03,
2443457.208333333, A.D. 1977-Nov-09 17:00:00.0000,  8.928090963675669E-01,  1.070718342923440E+00,  2.318587624988026E-02, -6.745653767070970E-03,  1.785684858156847E-02,  2.735150940222195E-04,  8.052827882608363E-03,  1.394303925723105E+00,  9.397819029471295E-03,
2443458.208333333, A.D. 1977-Nov-10 17:00:00.0000,  8.860154700531507E-01,  1.088516780492914E+00,  2.345812897150162E-02, -6.841153760803235E-03,  1.774010201578008E-02,  2.709939850922460E-04,  8.107236595414782E-03,  1.403724502316251E+00,  9.443012255417094E-03,
2443459.208333333, A.D. 1977-Nov-11 17:00:00.0000,  8.791276686140019E-01,  1.106198703965201E+00,  2.372787154259369E-02, -6.934014425010688E-03,  1.762382639468776E-02,  2.684948423957497E-04,  8.161900799139959E-03,  1.413189315790677E+00,  9.486302112852738E-03,
2443460.208333333, A.D. 1977-Nov-12 17:00:00.0000,  8.721483002842556E-01,  1.123764601883874E+00,  2.399512607103853E-02, -7.024297818474025E-03,  1.750805649637365E-02,  2.660179426601915E-04,  8.216809661217876E-03,  1.422696490545718E+00,  9.527743942214281E-03,
2443461.208333333, A.D. 1977-Nov-13 17:00:00.0000,  8.650799116447130E-01,  1.141214996331067E+00,  2.425991492212284E-02, -7.112065179873257E-03,  1.739282463926823E-02,  2.635635243511816E-04,  8.271952665302172E-03,  1.432244205732448E+00,  9.567391903773077E-03,
2443462.208333333, A.D. 1977-Nov-14 17:00:00.0000,  8.579249884693739E-01,  1.158550440525481E+00,  2.452226068141251E-02, -7.197376876097079E-03,  1.727816079694253E-02,  2.611317899298988E-04,  8.327319604406797E-03,  1.441830694066015E+00,  9.605298963432454E-03,
2443463.208333333, A.D. 1977-Nov-15 17:00:00.0000,  8.506859566202195E-01,  1.175771516533579E+00,  2.478218611983925E-02, -7.280292357353786E-03,  1.716409270967546E-02,  2.587229080197848E-04,  8.382900573977847E-03,  1.451454240626073E+00,  9.641516883034088E-03,
2443464.208333333, A.D. 1977-Nov-16 17:00:00.0000,  8.433651829836913E-01,  1.192878833090698E+00,  2.503971416090706E-02, -7.360870118579274E-03,  1.705064599267806E-02,  2.563370154821420E-04,  8.438685964921462E-03,  1.461113181649594E+00,  9.676096214769954E-03,
2443465.208333333, A.D. 1977-Nov-17 17:00:00.0000,  8.359649764428192E-01,  1.209873023528655E+00,  2.529486784993184E-02, -7.439167666661260E-03,  1.693784424088907E-02,  2.539742194007148E-04,  8.494666456610404E-03,  1.470805903319999E+00,  9.709086299320725E-03,
2443466.208333333, A.D. 1977-Nov-18 17:00:00.0000,  8.284875888794029E-01,  1.226754743806434E+00,  2.554767032521712E-02, -7.515241493025243E-03,  1.682570913028163E-02,  2.516345989762011E-04,  8.550833009889751E-03,  1.480530840556130E+00,  9.740535267362174E-03,
2443467.208333333, A.D. 1977-Nov-19 17:00:00.0000,  8.209352162011089E-01,  1.243524670640392E+00,  2.579814479108176E-02, -7.589147051156478E-03,  1.671426051564201E-02,  2.493182073327367E-04,  8.607176860100209E-03,  1.490286475804272E+00,  9.770490044098383E-03,
2443468.208333333, A.D. 1977-Nov-20 17:00:00.0000,  8.133099993887418E-01,  1.260183499730492E+00,  2.604631449265177E-02, -7.660938738661851E-03,  1.660351652479678E-02,  2.470250732399035E-04,  8.663689510135554E-03,  1.500071337836090E+00,  9.798996356494975E-03,
2443469.208333333, A.D. 1977-Nov-21 17:00:00.0000,  8.056140255593400E-01,  1.276731944078970E+00,  2.629220269233235E-02, -7.730669883502276E-03,  1.649349364928146E-02,  2.447552027545359E-04,  8.720362723548895E-03,  1.509884000555012E+00,  9.826098742903340E-03,
2443470.208333333, A.D. 1977-Nov-22 17:00:00.0000,  7.978493290410986E-01,  1.293170732397900E+00,  2.653583264788472E-02, -7.798392734043666E-03,  1.638420683146451E-02,  2.425085807859889E-04,  8.777188517720743E-03,  1.519723081813318E+00,  9.851840564794745E-03,
2443471.208333333, A.D. 1977-Nov-23 17:00:00.0000,  7.900178924564814E-01,  1.309500607602130E+00,  2.677722759202922E-02, -7.864158452572677E-03,  1.627566954817810E-02,  2.402851725841692E-04,  8.834159157100374E-03,  1.529587242241921E+00,  9.876264020375124E-03,
2443472.208333333, A.D. 1977-Nov-24 17:00:00.0000,  7.821216478102408E-01,  1.325722325384149E+00,  2.701641071349387E-02, -7.928017111887618E-03,  1.616789389097342E-02,  2.380849251394876E-04,  8.891267146530889E-03,  1.539475184094632E+00,  9.899410159945507E-03,
2443473.208333333, A.D. 1977-Nov-25 17:00:00.0000,  7.741624775794803E-01,  1.341836652867572E+00,  2.725340513941311E-02, -7.990017694622297E-03,  1.606089064308497E-02,  2.359077684913029E-04,  8.948505224667820E-03,  1.549385650108630E+00,  9.921318902836767E-03,
2443474.208333333, A.D. 1977-Nov-26 17:00:00.0000,  7.661422158028935E-01,  1.357844367335802E+00,  2.748823391903054E-02, -8.050208095531589E-03,  1.595466935283745E-02,  2.337536170231003E-04,  9.005866357497944E-03,  1.559317422382280E+00,  9.942029055181056E-03,
2443475.208333333, A.D. 1977-Nov-27 17:00:00.0000,  7.580626491682748E-01,  1.373746255031875E+00,  2.772092000890540E-02, -8.108635125688209E-03,  1.584923840403129E-02,  2.316223706236694E-04,  9.063343731965883E-03,  1.569269321271612E+00,  9.961578329122176E-03,
2443476.208333333, A.D. 1977-Nov-28 17:00:00.0000,  7.499255180867485E-01,  1.389543110030506E+00,  2.795148625791877E-02, -8.165344519173036E-03,  1.574460508288683E-02,  2.295139158948476E-04,  9.120930749708862E-03,  1.579240204305525E+00,  9.980003362551202E-03,
2443477.208333333, A.D. 1977-Nov-29 17:00:00.0000,  7.417325177754286E-01,  1.405235733168694E+00,  2.817995539613131E-02, -8.220380940859667E-03,  1.564077564248511E-02,  2.274281270992394E-04,  9.178621020918241E-03,  1.589228965122950E+00,  9.997339740284654E-03,
2443478.208333333, A.D. 1977-Nov-30 17:00:00.0000,  7.334852993153023E-01,  1.420824931046170E+00,  2.840635002187595E-02, -8.273787996805896E-03,  1.553775536371051E-02,  2.253648672365655E-04,  9.236408358314688E-03,  1.599234532429680E+00,  1.001362201510191E-02,
2443479.208333333, A.D. 1977-Dec-01 17:00:00.0000,  7.251854707060337E-01,  1.436311515081838E+00,  2.863069259124451E-02, -8.325608245603459E-03,  1.543554861349708E-02,  2.233239889793548E-04,  9.294286771251298E-03,  1.609255868977358E+00,  1.002888372959737E-02,
2443480.208333333, A.D. 1977-Dec-02 17:00:00.0000,  7.168345979072039E-01,  1.451696300627775E+00,  2.885300540821231E-02, -8.375883211038177E-03,  1.533415890026991E-02,  2.213053355682034E-04,  9.352250459943246E-03,  1.619291970564369E+00,  1.004315743839205E-02,
2443481.208333333, A.D. 1977-Dec-03 17:00:00.0000,  7.084342058662974E-01,  1.466980106137328E+00,  2.907331061563248E-02, -8.424653395910389E-03,  1.523358892671834E-02,  2.193087416517440E-04,  9.410293809826546E-03,  1.629341865059095E+00,  1.005647473061866E-02,
2443482.208333333, A.D. 1977-Dec-04 17:00:00.0000,  6.999857795323544E-01,  1.482163752384680E+00,  2.929163018704088E-02, -8.471958296849333E-03,  1.513384063998676E-02,  2.173340340752747E-04,  9.468411386047235E-03,  1.639404611445743E+00,  1.006886625258731E-02,
2443483.208333333, A.D. 1977-Dec-05 17:00:00.0000,  6.914907648543781E-01,  1.497248061733365E+00,  2.950798591922815E-02, -8.517836419976832E-03,  1.503491527936895E-02,  2.153810326219813E-04,  9.526597928081797E-03,  1.649479298892902E+00,  1.008036173054374E-02,
2443484.208333333, A.D. 1977-Dec-06 17:00:00.0000,  6.829505697637026E-01,  1.512233857451248E+00,  2.972239942552881E-02, -8.562325297292320E-03,  1.493681342159681E-02,  2.134495507099866E-04,  9.584848344489078E-03,  1.659565045844862E+00,  1.009098999344185E-02,
2443485.208333333, A.D. 1977-Dec-07 17:00:00.0000,  6.743665651396670E-01,  1.527121963069651E+00,  2.993489212978787E-02, -8.605461503664478E-03,  1.483953502381868E-02,  2.115393960475421E-04,  9.643157707793601E-03,  1.669660999135693E+00,  1.010077899566381E-02,
2443486.208333333, A.D. 1977-Dec-08 17:00:00.0000,  6.657400857580356E-01,  1.541913201784326E+00,  3.014548526096162E-02, -8.647280674325389E-03,  1.474307946436468E-02,  2.096503712480615E-04,  9.701521249499846E-03,  1.679766333125988E+00,  1.010975583963130E-02,
2443487.208333333, A.D. 1977-Dec-09 17:00:00.0000,  6.570724312217148E-01,  1.556608395896135E+00,  3.035419984831409E-02, -8.687817522772152E-03,  1.464744558139554E-02,  2.077822744063434E-04,  9.759934355236628E-03,  1.689880248862145E+00,  1.011794679825896E-02,
2443488.208333333, A.D. 1977-Dec-10 17:00:00.0000,  6.483648668734003E-01,  1.571208366289358E+00,  3.056105671717036E-02, -8.727105858989011E-03,  1.455263170952861E-02,  2.059348996373869E-04,  9.818392560030665E-03,  1.700001973258004E+00,  1.012537733720687E-02,
2443489.208333333, A.D. 1977-Dec-11 17:00:00.0000,  6.396186246898747E-01,  1.585713931945657E+00,  3.076607648519265E-02, -8.765178607910880E-03,  1.445863571453021E-02,  2.041080375794720E-04,  9.876891543707932E-03,  1.710130758298621E+00,  1.013207213689230E-02,
2443490.208333333, A.D. 1977-Dec-12 17:00:00.0000,  6.308349041577519E-01,  1.600125909491791E+00,  3.096927955913872E-02, -8.802067828056672E-03,  1.436545502615928E-02,  2.023014758634999E-04,  9.935427126421394E-03,  1.720265880265915E+00,  1.013805511422442E-02,
